vtkOriginalIndices,Points:0,Points:1,Points:2,velocity:0,velocity:1,velocity:2
41454,5.33964,1.70683,-15.7914,12.3546,99.0225,14.6048
41455,-0.0184013,-0.850628,6.99726,1.33677,3.32644,-20.6296
41456,0.575203,0.602424,2.45844,-2.8322,6.4052,-35.328
41457,0.120234,-1.00765,5.5068,0.242193,6.04736,-26.1384
41458,-0.292667,3.25469,-4.78159,15.4597,15.5582,-54.2222
41459,-0.0863213,0.179028,4.30968,-0.117798,4.93981,-26.482
41460,0.353222,1.21907,1.4065,-5.13442,7.20225,-47.8492
41461,-4.05702,3.71895,-16.4366,-43.6461,58.6026,-63.2813
41462,2.76483,3.14356,-10.1298,10.554,-10.6468,-22.0143
41463,0.276171,1.68277,0.339409,-2.87526,8.21787,-30.7974
41464,0.0998958,-0.0407107,-11.18,-8.14388,-10.25,-5.2342
41465,7.81527,4.87214,-18.9107,26.6756,21.9497,-89.3795
41466,3.59648,3.34901,-9.14077,11.233,-7.65586,-10.0655
41467,-0.856863,1.73442,-2.31327,1.65754,20.4761,-55.9084
41468,2.99268,3.84039,-9.87731,8.0175,-5.3803,-13.7969
41469,2.83547,4.00388,-9.35285,14.447,-5.29604,-15.5323
41470,2.68325,3.07193,-8.45311,-1.28886,-3.05024,-2.54695
41471,5.14921,-1.84123,-14.817,20.8197,2.76277,-59.3025
41472,-5.21112,5.00241,-18.3955,-26.7029,18.246,-52.7369
41473,3.35388,2.84,-9.88792,8.39989,-10.0408,-12.2705
41474,-0.79461,2.03539,-1.48591,1.24919,17.7189,-53.5296
41475,-1.98704,-0.553005,-11.5046,-12.5343,-13.9211,-11.8895
41476,-1.62973,-1.17672,11.4092,8.30634,7.50385,-25.915
41477,-1.75557,-2.16449,11.6737,6.24345,1.49159,-14.5551
41478,-0.202273,-0.242775,8.64479,3.95916,2.80927,-21.6647
41479,0.007943,-0.18993,10.7061,9.45319,6.56067,-24.3147
41480,-2.89642,-2.04047,-15.6214,6.23421,66.2422,-16.0184
41481,-0.586299,-0.0199299,7.66974,1.71699,3.4305,-22.5283
41482,-1.2674,-1.837,12.1182,15.805,12.0929,-27.883
41483,-0.186029,0.0283708,9.99676,6.17505,4.08192,-19.9333
41484,-0.0216073,1.73899,-2.18737,0.303428,16.8047,-49.2916
41485,-3.75392,3.35739,-16.5471,-32.3032,24.9956,-42.5182
41486,0.620221,-0.642341,8.63302,4.75759,3.68089,-22.5264
41487,0.553042,3.50231,-7.52869,15.7505,0.855115,-60.9165
41488,0.214999,0.205358,7.35462,1.55587,3.47625,-20.661
41489,0.392445,1.1383,-1.1563,-1.70191,16.3951,-46.561
41490,-0.228742,-0.0253302,3.41193,-0.141981,6.83062,-29.794
41491,3.22258,2.97719,-8.95675,20.5947,-13.8551,-14.9399
41492,-1.35336,0.0344859,11.2844,10.6213,6.72816,-22.9389
41493,-0.680852,-0.996393,11.4876,10.338,6.85834,-20.429
41494,3.63513,2.01399,-10.1484,5.10798,-10.0416,-8.63714
41495,-0.397604,-0.0338231,6.62699,0.902769,3.27906,-20.1377
41496,-0.345507,-0.0367339,8.91507,4.4199,2.83095,-21.7536
41497,0.154799,1.68151,-0.522352,-3.16945,14.6846,-53.8518
41498,0.5259,0.7092,2.39569,-3.00641,6.39681,-35.1567
41499,0.0234166,2.94621,-5.43981,14.7393,12.5953,-48.8456
41500,4.84408,1.07303,-11.3648,-1.61198,-13.5043,-14.5447
41501,0.363614,0.188527,3.24576,-1.62602,6.42083,-29.7512
41502,0.40315,0.524642,1.02433,-4.26592,9.84004,-46.6507
41503,-0.473793,-0.826888,5.4829,1.43646,4.70368,-24.6007
41504,5.17446,2.00805,-15.8984,28.2848,89.4341,13.6039
41505,3.86869,2.57778,-9.57018,10.8539,-13.1066,-12.7855
41506,3.6254,0.482498,-12.3508,16.4602,-26.8696,-24.4676
41507,3.13013,3.28685,-10.049,8.41994,-8.70584,-13.8217
41508,-0.569895,0.299387,7.74898,2.19409,3.75029,-22.7427
41509,-2.50141,-0.926986,-11.2565,-7.48588,-10.3184,-10.9333
41510,-0.402428,-0.20682,2.29353,-0.148915,6.70445,-28.6956
41511,3.32039,1.77889,-10.5501,4.45251,-9.85917,-8.73022
41512,4.25513,-0.0556141,-13.1913,18.0884,-60.3106,-45.2353
41513,3.54734,1.48571,-10.5195,4.21314,-9.75724,-8.65754
41514,-0.935496,-1.51107,12.0664,17.144,5.45619,-20.3941
41515,6.48283,3.84935,-16.5028,50.4768,51.4891,-61.8894
41516,0.331468,2.78879,-9.69901,-18.0084,-38.7431,-50.4729
41517,-0.611454,-0.789421,10.9309,9.03296,6.28949,-21.2184
41518,-1.58507,-0.856154,12.7253,14.9013,12.6777,-26.7119
41519,0.466697,3.40746,-6.79603,14.2624,3.34199,-58.4134
41520,-1.52179,-2.50659,12.2654,5.43475,6.05371,-12.2058
41521,-0.224514,2.96469,-3.55484,8.57497,20.5979,-48.7518
41522,0.214566,-0.507805,4.92754,-0.251744,5.68565,-23.1904
41523,-0.0640056,1.0237,3.21065,-0.751155,4.78461,-30.854
41524,0.902467,3.15576,-6.80901,14.46,6.52723,-59.2696
41525,1.40407,3.73509,-8.60723,24.6114,9.421,-22.5712
41526,0.731021,-0.407158,6.86231,0.92677,3.18375,-19.5801
41527,-0.354114,0.462077,8.09596,3.07693,2.67531,-23.0965
41528,-0.597973,0.412997,-11.1599,-13.1057,-14.7162,-7.43199
41529,-0.0199517,0.452671,9.45882,5.53578,3.29577,-22.6278
41530,-2.73974,-1.23687,-11.9459,-16.9784,-18.5327,-22.5121
41531,-0.582886,0.273504,5.23058,1.37436,2.93807,-24.2726
41532,0.13595,-1.09121,10.1044,8.69542,5.54634,-23.4262
41533,1.62376,3.45566,-7.77398,35.9576,1.94994,-58.576
41534,3.89244,2.05653,-9.88886,6.94258,-10.6476,-8.6504
41535,-2.63949,-1.45834,-12.8927,-27.1448,-24.8331,-32.4569
41536,0.123997,2.47446,-4.93166,11.6915,15.0944,-46.3689
41537,5.3415,-0.703082,-15.8174,-3.12297,70.0972,-26.9369
41538,-0.555573,-0.706271,6.74981,0.790379,3.16168,-19.7271
41539,-4.28656,3.71449,-16.0847,-22.4456,38.6614,-42.306
41540,-1.38365,-0.0287332,10.8948,9.29271,6.27875,-23.025
41541,-0.000744681,0.791068,3.82761,-0.882945,4.54688,-28.8355
41542,-0.29135,0.95724,-1.07453,-2.88385,15.7956,-47.2093
41543,-0.545766,2.1503,-3.06161,3.65048,16.9803,-47.8862
41544,4.27108,2.2334,-10.6175,4.12848,-8.52173,-7.26881
41545,-0.209661,3.20382,-4.05406,14.8852,18.5595,-48.5981
41546,0.521172,1.85197,-10.5762,-0.913857,-39.461,-17.1898
41547,3.30872,2.94953,-9.72628,9.54676,-10.2319,-12.9676
41548,-1.75924,-1.10563,-11.6608,-14.3212,-13.5827,-12.8975
41549,-3.18904,0.329241,-15.8888,17.4486,82.7556,28.3315
41550,0.573889,0.199609,3.75853,-2.01333,5.90743,-27.8628
41551,0.43251,0.365441,6.66256,0.99341,3.01187,-19.5315
41552,4.07037,1.38031,-10.4659,2.98166,-8.64482,-8.0654
41553,-2.56726,-1.60221,-11.9145,-16.8831,-14.4842,-21.2177
41554,-0.061639,-0.10794,4.7203,0.0983007,4.83905,-24.6137
41555,4.08286,1.31159,-10.6866,2.96391,-9.20755,-9.48121
41556,4.075,0.77413,-12.2419,6.38143,-25.5437,-20.657
41557,0.214352,3.32291,-9.27723,-20.7087,-26.5626,-38.1524
41558,-2.29623,-1.71024,-11.7698,-17.7638,-13.8372,-20.469
41559,6.92016,3.92659,-16.8572,51.1664,42.1542,-65.0927
41560,-0.671643,-0.443043,10.186,7.34911,5.0295,-22.0486
41561,4.43007,1.97042,-11.4783,2.11174,-11.4149,-7.95899
41562,-0.211327,0.537091,4.91359,0.663906,3.63651,-25.2537
41563,0.608981,-0.543936,8.09463,3.23537,2.85033,-20.0591
41564,0.130617,1.37127,0.53087,-2.98725,10.819,-48.651
41565,-1.03914,-1.22213,9.96589,8.70125,5.98622,-25.6874
41566,-0.546299,0.625627,-0.681615,-3.05996,14.247,-38.4922
41567,-2.0679,-0.708729,11.4976,9.17013,9.0305,-21.3361
41568,-0.81342,-0.706881,9.34262,5.23943,3.62158,-23.5656
41569,4.32041,1.7048,-10.5718,3.06273,-8.50843,-7.82795
41570,-0.462637,-0.221258,3.75291,0.141163,6.23793,-28.7565
41571,3.70839,2.27002,-10.688,4.67112,-9.24237,-8.43504
41572,-5.64657,5.02885,-19.0277,-18.9133,13.6925,-43.9989
41573,-1.00042,-0.263447,-10.7845,-12.2118,-12.0363,-7.38857
41574,-1.05355,-1.49632,12.4724,14.7145,10.7451,-24.1762
41575,-1.63658,-0.908226,12.567,16.4033,13.8739,-29.7331
41576,-0.00119009,-0.327894,2.68474,-1.03446,9.31048,-31.627
41577,0.0103331,1.50811,0.940996,-4.11137,9.2905,-53.5595
41578,0.82518,2.5637,-7.00186,9.78956,7.94346,-54.8449
41579,-1.94202,-0.892075,12.2341,14.9365,12.9582,-28.5482
41580,0.827708,-0.328675,6.4385,0.960978,3.29444,-20.7536
41581,-1.86275,-1.0202,12.3588,16.6546,14.7313,-31.3108
41582,0.955196,2.75733,-6.6943,14.6003,9.9037,-64.5027
41583,4.5872,2.34527,-10.2817,4.75274,-7.82311,-5.62886
41584,-1.21085,-1.8269,11.4111,10.4129,3.30081,-20.775
41585,-1.74877,-0.334025,-11.6365,-12.633,-13.0086,-10.3279
41586,-1.53522,0.107266,11.1044,8.57832,5.09323,-19.2657
41587,3.13304,0.992642,-10.7366,3.9246,-8.45468,-7.58637
41588,-0.164601,2.84393,-5.50819,16.2333,14.0493,-49.71
41589,2.54956,3.41187,-8.47309,21.5215,1.05035,-15.5894
41590,-0.732268,-0.480468,-11.8098,-14.9685,-13.6211,-8.44648
41591,-0.5721,0.113955,8.04737,2.69588,2.86679,-22.3708
41592,0.573098,-0.19469,5.68626,0.316467,3.78984,-20.8043
41593,-0.813239,-1.33546,11.2105,10.2043,6.36388,-21.6267
41594,-1.30676,0.230462,11.6474,8.45374,5.35935,-19.3345
41595,-0.668146,0.432984,10.0448,7.64377,5.46367,-26.1781
41596,-1.30109,0.00552012,9.07552,3.67974,2.1829,-20.9931
41597,0.00463756,1.12687,4.963,-0.116781,2.62993,-28.0656
41598,0.338594,0.686289,2.79343,-1.96569,5.94635,-33.0558
41599,-4.09722,3.52963,-16.019,-36.7575,47.3715,-47.2868
41600,-0.749987,0.616667,3.87943,0.533761,5.83781,-32.0154
41601,2.09259,3.73005,-8.50515,40.4302,7.74085,-36.2719
41602,5.33542,-0.27605,-16.0146,-6.6769,77.0236,-16.6916
41603,-3.32997,-1.1114,-15.6435,20.8662,50.6678,-16.9155
41604,-0.339824,-0.542436,4.99566,0.0251789,4.47476,-22.8478
41605,-0.0595787,0.429109,5.97801,1.37279,1.99776,-20.9951
41606,-1.2708,-1.32774,12.4976,17.4079,13.2926,-29.6863
41607,-0.60425,1.14967,-1.27521,-2.33004,16.1122,-47.8386
41608,6.3411,3.10687,-15.9562,29.1761,51.7653,-31.7893
41609,0.298786,2.77347,-4.57266,11.7278,15.6243,-46.894
41610,-2.67044,1.7125,-15.7207,-22.2028,99.7446,13.9456
41611,0.0459559,-0.33876,3.1701,-0.865577,9.39747,-33.1023
41612,-0.823208,1.20438,-1.12631,-3.18415,16.79,-51.8377
41613,-3.12866,-2.06292,-15.2648,2.79325,33.7118,-66.3279
41614,-3.20781,-1.91194,-13.3677,-23.0331,-24.8977,-48.8709
41615,0.295146,1.62529,-1.49602,-1.16314,19.3239,-52.92
41616,3.31525,1.08633,-11.606,8.62287,-13.2277,-12.8579
41617,3.65906,2.33665,-11.2184,4.24463,-9.6041,-7.56085
41618,0.543406,0.379935,1.23243,-4.25266,8.7207,-39.2996
41619,0.659109,2.97253,-8.88602,-7.59219,-13.8401,-65.1957
41620,-0.918048,0.263075,11.5073,8.35419,4.15207,-17.179
41621,-0.988035,0.55076,-11.0983,-14.9507,-14.9333,-8.4591
41622,5.65327,2.86142,-15.5499,33.8593,76.1751,-6.2743
41623,-2.18285,-0.991914,-11.6797,-14.0356,-14.6167,-14.9632
41624,-1.21403,0.130818,6.46768,0.0214659,2.41028,-15.7058
41625,0.243096,1.99379,-10.7522,-6.52516,-24.317,-15.0607
41626,0.203428,1.80916,-10.4116,-10.4271,-48.8638,-30.388
41627,0.549857,2.91528,-5.05038,14.3409,13.8496,-50.32
41628,0.0221774,0.247913,4.18259,-0.369584,5.01821,-26.8911
41629,-1.13769,-0.714233,8.85646,4.78842,3.40371,-29.1446
41630,4.07859,0.843163,-11.7737,4.87808,-17.7985,-17.7391
41631,0.514331,3.75973,-7.36633,11.6497,-0.018476,-47.1826
41632,-1.03446,-0.651262,11.6056,10.791,8.39532,-20.8032
41633,-0.486965,-1.0164,9.30261,5.51118,3.6123,-23.4829
41634,-0.615635,0.219035,2.67936,1.74033,7.0499,-35.1216
41635,-2.7922,-1.6719,-11.8431,-11.5852,-11.2334,-18.5951
41636,4.94654,1.48993,-15.52,17.968,63.4833,30.7298
41637,3.82372,2.26377,-10.5519,4.85765,-9.20307,-8.45617
41638,0.333085,2.23903,-3.36599,6.85734,21.7373,-59.0523
41639,0.828993,-0.694329,5.37843,-1.1479,4.93435,-20.628
41640,2.59111,2.40572,-9.52772,2.78577,-5.12954,-5.1119
41641,-1.98671,-0.987563,12.0221,14.0829,12.8782,-28.2085
41642,0.486556,1.59117,-10.504,-3.62751,-54.911,-20.821
41643,-0.59291,0.360047,8.91315,4.65452,2.39269,-21.4943
41644,-0.528687,0.773474,1.61568,0.815684,9.336,-42.9617
41645,0.0638433,-1.1804,7.51293,2.24099,3.22804,-20.4924
41646,-0.384321,0.352972,5.382,1.35095,2.50727,-23.8252
41647,0.189063,0.694258,-10.6825,-9.10736,-24.0545,-8.9119
41648,-1.16239,-0.0257044,-10.5893,-13.3829,-12.9341,-6.15163
41649,-1.26587,-0.692984,8.43254,2.42238,3.1711,-20.3677
41650,0.212123,2.93917,-8.05086,4.76077,-0.411785,-48.763
41651,-3.31903,-2.31771,-14.2599,-14.3314,-16.1621,-72.2391
41652,-0.482487,2.67508,-3.91506,8.48916,15.5224,-44.9456
41653,0.44865,3.14713,-4.56374,12.5565,17.1488,-50.9164
41654,1.91906,3.38129,-8.13795,37.9283,3.46496,-46.7095
41655,5.05919,-1.93899,-14.9559,7.07121,8.055,-50.7258
41656,0.183042,-0.817142,6.76568,1.20874,3.23059,-19.8398
41657,0.158832,0.364706,2.7372,-1.46588,6.96833,-33.2723
41658,-0.749748,-0.720388,-11.7783,-11.868,-10.9106,-7.53965
41659,-4.64963,4.86618,-18.3151,-17.2769,17.8554,-54.3292
41660,-0.0272907,-0.920114,9.81839,6.67234,4.00573,-21.3921
41661,7.7458,4.77007,-18.6468,31.1394,21.6852,-90.1548
41662,-0.872309,0.965233,-10.9031,-21.6154,-24.7839,-12.1381
41663,0.524965,0.842873,2.82079,-2.20879,5.29047,-32.9989
41664,-0.900514,-0.510942,-11.5496,-13.3862,-12.934,-8.15966
41665,0.262126,0.518601,0.466757,-5.16936,11.2593,-48.9882
41666,-0.91759,-0.362669,11.9446,9.65283,8.15216,-18.2314
41667,0.734188,2.19112,-10.0201,-3.51325,-41.1517,-10.3057
41668,-0.20552,0.277166,8.48306,3.64685,2.62308,-21.6895
41669,2.43784,2.74676,-10.141,2.36454,-8.92906,-7.91295
41670,-4.09142,3.2144,-16.6843,-14.8829,32.263,-34.6461
41671,-2.00531,-0.685602,12.1166,8.42802,11.6085,-21.2604
41672,-2.10175,-1.14779,-11.0147,-10.1528,-9.58011,-11.8141
41673,0.648461,3.43389,-6.73646,14.6567,2.69839,-57.6429
41674,-1.0284,-1.17097,10.6586,9.14956,6.63205,-22.6392
41675,1.14188,3.17276,-6.25437,6.17462,2.43403,-58.3668
41676,-0.577687,-2.0052,11.8266,6.00419,4.07826,-13.6321
41677,-1.42459,-1.86946,12.9514,14.5418,12.1885,-26.0646
41678,-0.0255694,-0.452627,5.03193,0.111221,4.78571,-23.0487
41679,-4.16867,3.58773,-16.4023,-38.9274,46.6161,-54.8164
41680,-1.68348,-0.914092,11.386,8.39823,8.40378,-23.364
41681,-0.190072,-0.502987,7.24734,1.63802,3.30853,-20.7307
41682,4.13268,1.56678,-11.003,3.1382,-10.2319,-9.36729
41683,-5.38729,5.3766,-20.2646,-25.5205,37.3849,-80.4521
41684,-0.382494,0.060768,7.91881,2.48496,3.19748,-22.3467
41685,2.72977,2.81734,-9.8391,9.79042,-13.3116,-19.9193
41686,-1.46592,-0.333582,-11.2983,-12.7304,-12.7628,-9.02975
41687,-5.40578,5.68234,-20.3867,-26.2046,37.0944,-77.0567
41688,-2.50559,-1.36443,-12.5349,-20.5411,-19.26,-24.5884
41689,3.84428,1.9211,-10.2311,4.90413,-9.45153,-8.06262
41690,4.16917,0.612813,-11.5204,4.09912,-14.99,-20.0392
41691,-0.514538,2.20336,-2.38583,1.12484,17.181,-49.4365
41692,3.03017,2.08973,-9.7563,6.97575,-17.7302,-12.5779
41693,0.634467,3.38628,-6.34433,11.9415,4.97817,-52.732
41694,-0.910716,1.69174,-0.690362,-1.34184,10.9253,-33.1798
41695,-1.20135,-0.0201511,8.2174,2.95728,2.54908,-20.7538
41696,0.834562,0.104958,3.94004,-3.00316,6.10993,-30.4929
41697,6.50433,3.5458,-15.883,52.8378,51.586,-38.4233
41698,-0.334364,0.296207,-11.3033,-12.6666,-14.7859,-7.32196
41699,-0.384372,-1.21066,8.89345,4.49264,2.38902,-22.2665
41700,0.00393593,0.996883,-1.79437,-4.12246,19.8386,-40.5132
41701,-0.317421,-0.0645459,11.3559,8.81807,4.84171,-16.892
41702,-0.584704,0.689755,-10.6674,-12.6856,-16.6491,-7.33583
41703,-0.052592,1.01486,6.15894,2.78469,-0.733277,-20.1463
41704,-1.54739,-1.19746,10.6844,9.79211,7.12307,-24.0067
41705,-1.44773,-1.5101,10.9778,9.39874,6.19364,-21.6192
41706,0.246223,1.41526,-9.97261,-12.4144,-6.60007,-5.72916
41707,-0.115707,0.173983,0.688059,-4.38946,7.18747,-48.3684
41708,-0.144998,-0.241689,8.40682,3.54375,2.81758,-21.5705
41709,0.584833,2.46589,-10.2521,0.517985,-43.7435,-29.0373
41710,-5.6358,5.2444,-19.8256,-28.9798,36.5401,-80.8903
41711,4.45179,-1.55534,-14.0959,12.6821,-14.4493,-42.3479
41712,-0.816766,-0.0373318,10.5673,8.05092,5.1549,-21.3665
41713,-1.26841,-0.176251,11.2486,8.84614,6.1906,-19.8407
41714,-0.879086,-0.543521,9.89365,6.87133,4.81876,-23.0796
41715,0.226119,2.70421,-5.61507,15.8034,12.2106,-49.5926
41716,-0.0566495,3.09783,-4.2565,9.89745,18.2239,-49.1439
41717,-0.983373,-1.12082,-11.6035,-11.0148,-9.25463,-8.30129
41718,-3.33715,-0.589864,-15.8188,35.6553,76.7383,-0.567947
41719,-0.577776,-1.2534,7.76763,2.53087,3.26381,-27.1243
41720,0.462747,1.08877,5.99538,1.1565,0.342891,-20.4486
41721,0.385127,0.562245,7.0667,1.00907,3.78946,-20.3506
41722,0.726255,2.52954,-10.0208,-0.355131,-38.623,-23.722
41723,-0.39944,2.30183,-3.01463,3.95263,17.2688,-48.9017
41724,-0.905661,-1.53826,12.4612,12.2692,6.00564,-17.1988
41725,-3.5479,2.29858,-15.2398,-58.9482,22.1909,-27.1084
41726,0.0173577,-0.700683,10.1143,6.88,4.34091,-20.7738
41727,0.254883,1.05974,2.52978,-2.12757,5.10472,-33.0042
41728,2.05463,3.88344,-8.63603,38.6849,9.86016,-29.2913
41729,-1.0926,-0.995835,12.2729,17.5076,12.053,-24.7088
41730,-0.753453,1.08272,-1.05709,-3.19164,16.7719,-52.1992
41731,0.130986,0.042163,4.63677,-0.266203,4.70234,-25.0405
41732,-0.229387,0.253458,5.05904,0.68499,3.51667,-24.4412
41733,0.239028,-0.531309,3.98585,-1.58776,8.3423,-31.0211
41734,-1.02084,-0.415726,10.1543,7.61039,5.28349,-23.0456
41735,-2.16286,-0.711124,11.398,7.5688,6.14517,-16.1666
41736,-0.5207,-0.969519,9.16171,4.99673,3.36425,-23.1892
41737,-4.76203,3.95996,-17.5629,-26.7515,44.3556,-86.6893
41738,0.85923,0.787425,2.61685,-2.52657,3.973,-29.3843
41739,8.28525,4.54334,-18.8257,21.8167,13.8969,-57.7185
41740,-0.919515,-1.04827,-11.4474,-13.3245,-11.7729,-8.78816
41741,8.33956,4.56251,-19.0208,16.9427,12.0623,-54.5365
41742,0.601825,0.771188,1.91916,-4.37012,6.61614,-39.9744
41743,0.53387,1.32721,2.74396,-2.58336,3.67529,-27.078
41744,2.08484,3.35945,-8.92547,28.2014,0.126754,-21.9106
41745,0.275422,2.02459,-3.99292,10.2176,19.5597,-55.2963
41746,0.450098,0.834265,2.28292,-2.97643,5.92828,-34.7577
41747,0.347691,0.835394,7.70759,0.242101,3.72764,-19.291
41748,0.13492,1.74639,-3.90537,6.34295,13.3067,-37.8445
41749,-1.77155,-0.916625,12.2878,15.7313,14.6244,-30.3351
41750,0.120829,-0.280963,7.10722,1.4835,3.22303,-20.2202
41751,-1.66957,-1.86181,12.0388,15.433,11.9109,-28.6723
41752,8.12592,4.57147,-19.5718,16.8811,23.5868,-70.3862
41753,-1.92546,-1.00504,11.8801,12.2387,12.4942,-28.4265
41754,-1.29169,-2.31,11.2878,7.16314,5.11981,-12.9839
41755,0.288744,2.84972,-7.02467,14.7017,9.25128,-70.8235
41756,0.18767,-0.288143,6.02412,0.781146,3.48438,-20.6642
41757,0.268665,3.62878,-5.08517,13.3272,10.2727,-40.823
41758,0.737527,0.78844,6.64433,0.892855,2.96991,-16.211
41759,2.90762,2.75935,-9.73592,9.86187,-12.197,-14.9461
41760,0.273027,2.26619,-9.92129,-17.9918,-54.0225,-60.0695
41761,0.86836,3.72008,-8.05633,5.54504,-3.73052,-11.4145
41762,-0.298424,-0.243798,8.89647,4.43923,2.95974,-21.7688
41763,-1.12606,-0.979935,10.9772,9.77875,6.91204,-22.287
41764,-0.477916,0.367517,5.24376,1.55156,2.95915,-24.73
41765,1.76347,3.43699,-8.01225,40.7759,4.00518,-58.1836
41766,0.405467,0.0799185,3.30918,-1.38953,6.52709,-28.6352
41767,0.277999,2.92099,-4.61754,11.3729,14.8594,-46.0023
41768,-1.63961,-1.11531,12.6465,18.0793,15.0675,-32.8451
41769,-0.089611,-0.310634,9.99452,6.43805,4.17312,-20.985
41770,-0.462786,0.37825,-10.7429,-12.4843,-15.7608,-6.98675
41771,3.91243,0.382308,-12.002,9.87808,-20.256,-25.5284
41772,0.914015,-0.00176124,4.92539,-1.76681,5.56029,-27.0747
41773,-0.284506,0.388502,5.2416,1.15683,2.87064,-24.6423
41774,4.22803,2.9854,-10.0007,6.3159,-6.83633,-7.54248
41775,-0.0874408,-0.306074,6.1288,0.976599,3.35575,-20.6156
41776,0.33859,0.774084,7.00767,1.03481,3.82533,-21.8331
41777,-0.113786,-0.738272,5.03695,0.0143038,6.18122,-23.9192
41778,3.94081,2.19512,-10.6007,4.58561,-9.14283,-8.12751
41779,0.686388,2.99833,-6.11082,13.1369,7.21027,-50.8671
41780,-0.725098,-0.490906,10.9384,8.94165,6.05458,-20.9716
41781,-0.557935,0.177681,6.66683,0.625378,3.30539,-19.7677
41782,3.66933,3.58383,-10.2768,4.94401,-4.5165,-7.89505
41783,0.121681,-0.60437,10.1617,7.2108,5.45176,-22.1279
41784,-0.91949,-1.6096,11.7522,14.098,2.94007,-20.6466
41785,0.538099,2.5419,-4.56194,11.6129,17.8324,-55.6474
41786,0.451633,-0.788241,8.65821,4.19835,2.72564,-20.6426
41787,2.853,2.44764,-10.9438,4.29319,-9.6556,-10.5078
41788,4.78578,-1.90118,-14.0829,12.6845,-15.3664,-28.0971
41789,-0.438278,0.363577,5.10049,1.20068,3.35335,-25.01
41790,0.0597458,-0.930205,9.6912,6.5685,3.76506,-21.3891
41791,-4.34213,4.20288,-17.4482,-31.7225,43.7393,-81.8015
41792,-0.266862,-0.755138,9.05613,4.86819,3.10213,-22.1883
41793,-1.18161,0.316036,-10.45,-19.0195,-16.7801,-6.38479
41794,-2.5421,-1.45492,-11.4922,-11.9186,-10.739,-16.5677
41795,0.195681,0.858704,-1.25794,-2.06724,9.37357,-28.3337
41796,0.458002,0.745028,-10.2513,-3.99186,-9.20572,-0.437871
41797,-1.99123,-0.991338,-11.3011,-12.5121,-12.6787,-12.8136
41798,3.84349,2.38184,-10.9251,4.26464,-8.97288,-7.85259
41799,3.99631,1.4154,-11.717,3.76887,-14.6542,-11.5031
41800,-1.80333,-1.61288,-12.4299,-19.2473,-13.7658,-19.1475
41801,-0.237646,-1.20305,11.2665,9.89119,7.63204,-24.0016
41802,-0.00056164,2.87131,-6.05815,15.7312,12.549,-53.8013
41803,0.356338,-0.0682552,4.34577,-0.797156,5.55003,-25.7425
41804,-0.772507,0.934976,3.57796,2.4736,3.74697,-29.3214
41805,-3.7721,3.5568,-16.0684,-35.8903,48.214,-52.2283
41806,0.675608,0.435809,7.4828,1.89604,4.16768,-22.8452
41807,-1.12034,-1.21569,8.90076,2.50133,2.02348,-16.9477
41808,-0.317145,-1.44274,8.83725,5.51601,2.83996,-28.0427
41809,0.710454,-0.0887806,8.15893,3.74481,2.72527,-22.6056
41810,-0.198676,1.88264,-2.11604,0.40759,16.4736,-49.0176
41811,-3.89027,3.46914,-16.7254,-36.0521,36.053,-55.5662
41812,-0.158199,0.0746418,10.5772,9.18348,6.04564,-23.4348
41813,-2.69849,-2.18912,-13.1744,-30.9718,-23.1127,-54.442
41814,0.102458,0.990537,4.33215,-0.2015,3.80023,-28.6872
41815,3.11127,2.5898,-10.9529,4.42674,-8.42389,-9.32153
41816,-1.3163,-1.05349,10.0085,10.1777,7.24363,-28.9623
41817,-1.21212,-1.88951,11.7913,13.1714,3.26464,-22.4104
41818,-0.455829,-0.846416,5.71036,1.2558,4.46392,-24.2952
41819,-3.63309,-1.17834,-15.8349,38.4168,81.3782,-7.50531
41820,2.81443,2.46869,-9.49689,12.3465,-19.012,-18.7181
41821,0.261382,2.99139,-9.6889,-16.8101,-36.7991,-59.0518
41822,-0.260013,2.66461,-4.97245,13.048,14.904,-45.3654
41823,-0.291263,0.697484,-11.4203,-12.3232,-17.64,-10.7918
41824,-1.53448,-1.20585,-11.6752,-15.2131,-12.8036,-12.9407
41825,-0.444485,0.347345,9.34289,4.87107,2.76701,-20.8507
41826,4.4945,-1.61969,-13.8644,16.5997,-29.4576,-41.1913
41827,-2.90911,-0.246579,-16.3051,21.3519,99.9406,2.92779
41828,-0.607138,1.04144,-10.7039,-17.9118,-26.3111,-12.5231
41829,-3.94639,3.56674,-16.1432,-43.0082,58.1991,-53.2808
41830,3.97585,1.2741,-11.6266,4.19944,-14.3217,-12.5595
41831,-0.0928264,1.63869,-2.03747,0.476363,17.1845,-48.6637
41832,-0.788871,0.55609,10.3179,3.59317,3.06085,-14.6641
41833,-0.463465,0.937104,2.31062,0.269325,5.97878,-36.3419
41834,0.266859,0.667888,5.249,0.368695,2.8103,-23.5534
41835,-0.366661,2.0355,-0.512126,-5.25028,10.8489,-45.9061
41836,-0.862507,-0.380462,-10.8795,-12.3593,-11.5365,-7.1179
41837,-0.13833,1.11392,4.00725,0.0409597,4.8711,-30.4391
41838,-2.57719,-0.895278,-11.9375,-15.6256,-17.4327,-18.1301
41839,-3.19051,-2.2561,-15.8252,13.5538,36.5775,-32.8007
41840,0.419738,0.161165,5.46593,0.198561,3.32567,-22.2522
41841,-0.925239,0.428661,3.70194,1.16027,7.06571,-32.2162
